Time,Cell_Name,Cell_ID,Total _Traffic(GigaBytes)
2025-08-18 18:00,DSC_9,9,1.7995
2025-08-18 18:00,DSC_8,8,0.9571
2025-08-18 18:00,DSC_7,7,5.893
2025-08-18 18:00,DSC_3,3,4.7013
2025-08-18 18:00,DSC_2,2,1.6184
2025-08-18 18:00,DSC_1,1,8.0626
2025-08-18 19:00,CKN_3,3,14.7151
2025-08-18 19:00,CKN_2,2,5.965
2025-08-18 19:00,CKN_1,1,1.6055
2025-08-18 19:00,GNP_3,3,4.4093
2025-08-18 19:00,GNP_2,2,4.2332
2025-08-18 19:00,GNP_1,1,1.8681
2025-08-18 19:00,MGW_3,3,3.0465
2025-08-18 19:00,MGW_2,2,3.355
2025-08-18 19:00,MGW_1,1,6.0443
2025-08-18 19:00,DSV_3,3,6.6427
2025-08-18 19:00,DSV_2,2,4.6818
2025-08-18 19:00,DSV_1,1,15.096
2025-08-18 19:00,DSS_3,3,5.5242
2025-08-18 19:00,DSS_2,2,4.7518
2025-08-18 19:00,DSS_1,1,2.7618
2025-08-18 19:00,KWS_7,7,4.7555
2025-08-18 19:00,KWS_8,8,18.8582
2025-08-18 19:00,KWS_9,9,12.3291
2025-08-18 19:00,DSV_7,7,19.918
2025-08-18 19:00,DSV_8,8,9.314
2025-08-18 19:00,DSV_9,9,16.1945
2025-08-18 19:00,DSS_7,7,12.0981
2025-08-18 19:00,DSS_8,8,7.2531
2025-08-18 19:00,DSS_9,9,8.6183
2025-08-18 19:00,CKN_7,7,3.7093
2025-08-18 19:00,CKN_8,8,10.4932
2025-08-18 19:00,CKN_9,9,2.2241
2025-08-18 19:00,GNP_7,7,6.3605
2025-08-18 19:00,GNP_8,8,7.9391
2025-08-18 19:00,GNP_9,9,7.7937
2025-08-18 19:00,KWS_3_4,134,2.1099
2025-08-18 19:00,KWS_3_3,133,2.436
2025-08-18 19:00,KWS_3_2,132,6.0853
2025-08-18 19:00,KWS_3_1,131,8.1928
2025-08-18 19:00,KWS_2_4,124,8.272
2025-08-18 19:00,KWS_2_3,123,6.7774
2025-08-18 19:00,KWS_2_2,122,5.0289
2025-08-18 19:00,KWS_2_1,121,3.9178
2025-08-18 19:00,KWS_1_4,114,7.1948
2025-08-18 19:00,KWS_1_3,113,3.9697
2025-08-18 19:00,KWS_1_2,112,3.7111
2025-08-18 19:00,KWS_1_1,111,1.2458
2025-08-18 19:00,NKT_1,1,0.4277
2025-08-18 19:00,NKT_2,2,0.5094
2025-08-18 19:00,NKT_3,3,0.1008
2025-08-18 19:00,MRP_3,3,3.6318
2025-08-18 19:00,MRP_2,2,2.862
2025-08-18 19:00,MRP_1,1,4.0018
2025-08-18 19:00,DSC_9,9,2.4512
2025-08-18 19:00,DSC_8,8,1.1762
2025-08-18 19:00,DSC_7,7,6.6413
2025-08-18 19:00,DSC_3,3,5.5252
2025-08-18 19:00,DSC_2,2,1.4861
2025-08-18 19:00,DSC_1,1,8.8408
2025-08-18 20:00,CKN_3,3,14.2644
2025-08-18 20:00,CKN_2,2,4.3506
2025-08-18 20:00,CKN_1,1,2.0866
2025-08-18 20:00,GNP_3,3,4.6092
2025-08-18 20:00,GNP_2,2,4.0545
2025-08-18 20:00,GNP_1,1,0.9691
2025-08-18 20:00,MGW_3,3,3.1569
2025-08-18 20:00,MGW_2,2,3.864
2025-08-18 20:00,MGW_1,1,4.8022
2025-08-18 20:00,DSV_3,3,9.7303
2025-08-18 20:00,DSV_2,2,5.5508
2025-08-18 20:00,DSV_1,1,14.8886
2025-08-18 20:00,DSS_3,3,5.8739
2025-08-18 20:00,DSS_2,2,4.5944
2025-08-18 20:00,DSS_1,1,3.3048
2025-08-18 20:00,KWS_7,7,4.1469
2025-08-18 20:00,KWS_8,8,17.6237
2025-08-18 20:00,KWS_9,9,11.0439
2025-08-18 20:00,DSV_7,7,19.4021
2025-08-18 20:00,DSV_8,8,12.3685
2025-08-18 20:00,DSV_9,9,18.226
2025-08-18 20:00,DSS_7,7,10.6031
2025-08-18 20:00,DSS_8,8,7.1377
2025-08-18 20:00,DSS_9,9,8.878
2025-08-18 20:00,CKN_7,7,3.8845
2025-08-18 20:00,CKN_8,8,10.6343
2025-08-18 20:00,CKN_9,9,1.8207
2025-08-18 20:00,GNP_7,7,5.1529
2025-08-18 20:00,GNP_8,8,7.7765
2025-08-18 20:00,GNP_9,9,8.6669
2025-08-18 20:00,KWS_3_4,134,1.7731
2025-08-18 20:00,KWS_3_3,133,1.9578
2025-08-18 20:00,KWS_3_2,132,7.8386
2025-08-18 20:00,KWS_3_1,131,8.51
2025-08-18 20:00,KWS_2_4,124,7.0348
2025-08-18 20:00,KWS_2_3,123,8.1007
2025-08-18 20:00,KWS_2_2,122,5.3265
2025-08-18 20:00,KWS_2_1,121,4.2621
2025-08-18 20:00,KWS_1_4,114,8.0209
2025-08-18 20:00,KWS_1_3,113,2.7102
2025-08-18 20:00,KWS_1_2,112,4.6782
2025-08-18 20:00,KWS_1_1,111,2.8354
2025-08-18 20:00,NKT_1,1,0.6
2025-08-18 20:00,NKT_2,2,0.7475
2025-08-18 20:00,NKT_3,3,0.1783
2025-08-18 20:00,GNB_1,1,0.562
2025-08-18 20:00,GNB_2,2,1.4618
2025-08-18 20:00,GNB_3,3,0.9932
2025-08-18 20:00,GNB_7,7,0.6374
2025-08-18 20:00,GNB_8,8,1.034
2025-08-18 20:00,GNB_9,9,1.1296
2025-08-18 20:00,MRP_3,3,3.7805
2025-08-18 20:00,MRP_2,2,2.9875
2025-08-18 20:00,MRP_1,1,3.8149
2025-08-18 20:00,DSC_9,9,3.8989
2025-08-18 20:00,DSC_8,8,1.4091
2025-08-18 20:00,DSC_7,7,6.3526
2025-08-18 20:00,DSC_3,3,6.3698
2025-08-18 20:00,DSC_2,2,3.0341
2025-08-18 20:00,DSC_1,1,10.631
2025-08-18 21:00,CKN_3,3,12.4924
2025-08-18 21:00,CKN_2,2,3.0988
2025-08-18 21:00,CKN_1,1,1.6982
2025-08-18 21:00,GNP_3,3,3.1532
2025-08-18 21:00,GNP_2,2,5.1675
2025-08-18 21:00,GNP_1,1,0.5436
2025-08-18 21:00,MGW_3,3,3.3385
2025-08-18 21:00,MGW_2,2,3.4989
2025-08-18 21:00,MGW_1,1,7.4378
2025-08-18 21:00,DSV_3,3,9.8947
2025-08-18 21:00,DSV_2,2,4.8256
2025-08-18 21:00,DSV_1,1,15.7983
2025-08-18 21:00,DSS_3,3,4.962
2025-08-18 21:00,DSS_2,2,3.3295
2025-08-18 21:00,DSS_1,1,3.8987
2025-08-18 21:00,KWS_7,7,3.5428
2025-08-18 21:00,KWS_8,8,17.7287
2025-08-18 21:00,KWS_9,9,9.5857
2025-08-18 21:00,DSV_7,7,19.4422
2025-08-18 21:00,DSV_8,8,13.6423
2025-08-18 21:00,DSV_9,9,21.2857
2025-08-18 21:00,DSS_7,7,11.3276
2025-08-18 21:00,DSS_8,8,8.7116
2025-08-18 21:00,DSS_9,9,9.692
2025-08-18 21:00,CKN_7,7,3.4481
2025-08-18 21:00,CKN_8,8,9.9175
2025-08-18 21:00,CKN_9,9,1.3489
2025-08-18 21:00,GNP_7,7,4.1192
2025-08-18 21:00,GNP_8,8,7.4677
2025-08-18 21:00,GNP_9,9,8.2409
2025-08-18 21:00,KWS_3_4,134,0.9165
2025-08-18 21:00,KWS_3_3,133,1.1765
2025-08-18 21:00,KWS_3_2,132,7.1472
2025-08-18 21:00,KWS_3_1,131,9.6656
2025-08-18 21:00,KWS_2_4,124,7.2453
2025-08-18 21:00,KWS_2_3,123,7.8519
2025-08-18 21:00,KWS_2_2,122,5.2167
2025-08-18 21:00,KWS_2_1,121,5.6145
2025-08-18 21:00,KWS_1_4,114,9.1859
2025-08-18 21:00,KWS_1_3,113,3.3796
2025-08-18 21:00,KWS_1_2,112,4.7413
2025-08-18 21:00,KWS_1_1,111,1.4976
2025-08-18 21:00,NKT_1,1,0.501
2025-08-18 21:00,NKT_2,2,0.4851
2025-08-18 21:00,NKT_3,3,0.0915
2025-08-18 21:00,GNB_1,1,1.7892
2025-08-18 21:00,GNB_2,2,3.3089
2025-08-18 21:00,GNB_3,3,2.8703
2025-08-18 21:00,GNB_7,7,2.2591
2025-08-18 21:00,GNB_8,8,3.4846
2025-08-18 21:00,GNB_9,9,4.0576
2025-08-18 21:00,MRP_3,3,3.4621
2025-08-18 21:00,MRP_2,2,2.8829
2025-08-18 21:00,MRP_1,1,3.8786
2025-08-18 21:00,DSC_9,9,3.0098
2025-08-18 21:00,DSC_8,8,0.7475
2025-08-18 21:00,DSC_7,7,6.4179
2025-08-18 21:00,DSC_3,3,5.391
2025-08-18 21:00,DSC_2,2,1.5503
2025-08-18 21:00,DSC_1,1,7.2676
2025-08-18 22:00,CKN_3,3,11.9376
2025-08-18 22:00,CKN_2,2,2.8293
2025-08-18 22:00,CKN_1,1,1.8959
2025-08-18 22:00,GNP_3,3,2.9759
2025-08-18 22:00,GNP_2,2,3.7772
2025-08-18 22:00,GNP_1,1,0.9415
2025-08-18 22:00,MGW_3,3,3.6294
2025-08-18 22:00,MGW_2,2,3.0244
2025-08-18 22:00,MGW_1,1,7.7181
2025-08-18 22:00,DSV_3,3,6.7421
2025-08-18 22:00,DSV_2,2,5.9906
2025-08-18 22:00,DSV_1,1,13.5746
2025-08-18 22:00,DSS_3,3,3.7413
2025-08-18 22:00,DSS_2,2,5.3847
2025-08-18 22:00,DSS_1,1,3.9665
2025-08-18 22:00,KWS_7,7,1.9581
2025-08-18 22:00,KWS_8,8,17.8313
2025-08-18 22:00,KWS_9,9,8.6858
2025-08-18 22:00,DSV_7,7,20.9942
2025-08-18 22:00,DSV_8,8,11.8327
2025-08-18 22:00,DSV_9,9,19.7319
2025-08-18 22:00,DSS_7,7,9.4569
2025-08-18 22:00,DSS_8,8,7.546
2025-08-18 22:00,DSS_9,9,8.5524
2025-08-18 22:00,CKN_7,7,1.4386
2025-08-18 22:00,CKN_8,8,8.1155
2025-08-18 22:00,CKN_9,9,0.9142
2025-08-18 22:00,GNP_7,7,5.6173
2025-08-18 22:00,GNP_8,8,8.1387
2025-08-18 22:00,GNP_9,9,5.4467
2025-08-18 22:00,KWS_3_4,134,0.9224
2025-08-18 22:00,KWS_3_3,133,0.5003
2025-08-18 22:00,KWS_3_2,132,6.1701
2025-08-18 22:00,KWS_3_1,131,12.2579
2025-08-18 22:00,KWS_2_4,124,6.9015
2025-08-18 22:00,KWS_2_3,123,8.587
2025-08-18 22:00,KWS_2_2,122,4.9862
2025-08-18 22:00,KWS_2_1,121,5.4826
2025-08-18 22:00,KWS_1_4,114,9.8085
2025-08-18 22:00,KWS_1_3,113,2.9162
2025-08-18 22:00,KWS_1_2,112,4.331
2025-08-18 22:00,KWS_1_1,111,1.0078
2025-08-18 22:00,NKT_1,1,0.4729
2025-08-18 22:00,NKT_2,2,0.2394
2025-08-18 22:00,NKT_3,3,0.0644
2025-08-18 22:00,GNB_1,1,1.8283
2025-08-18 22:00,GNB_2,2,2.1465
2025-08-18 22:00,GNB_3,3,2.7999
2025-08-18 22:00,GNB_7,7,2.3625
2025-08-18 22:00,GNB_8,8,2.9433
2025-08-18 22:00,GNB_9,9,3.246
2025-08-18 22:00,MRP_3,3,3.6225
2025-08-18 22:00,MRP_2,2,2.6915
2025-08-18 22:00,MRP_1,1,3.6324
2025-08-18 22:00,DSC_9,9,4.1868
2025-08-18 22:00,DSC_8,8,0.9381
2025-08-18 22:00,DSC_7,7,5.8161
2025-08-18 22:00,DSC_3,3,4.6058
2025-08-18 22:00,DSC_2,2,1.3505
2025-08-18 22:00,DSC_1,1,10.8163
2025-08-18 23:00,CKN_3,3,10.3204
2025-08-18 23:00,CKN_2,2,3.2517
2025-08-18 23:00,CKN_1,1,1.1529
2025-08-18 23:00,GNP_3,3,2.3404
2025-08-18 23:00,GNP_2,2,4.4869
2025-08-18 23:00,GNP_1,1,0.5897
2025-08-18 23:00,MGW_3,3,2.0778
2025-08-18 23:00,MGW_2,2,1.1042
2025-08-18 23:00,MGW_1,1,4.0601
2025-08-18 23:00,DSV_3,3,7.3776
2025-08-18 23:00,DSV_2,2,2.0343
2025-08-18 23:00,DSV_1,1,9.5682
2025-08-18 23:00,DSS_3,3,3.6348
2025-08-18 23:00,DSS_2,2,3.3181
2025-08-18 23:00,DSS_1,1,2.8116
2025-08-18 23:00,KWS_7,7,1.3332
2025-08-18 23:00,KWS_8,8,11.4187
2025-08-18 23:00,KWS_9,9,6.2738
2025-08-18 23:00,DSV_7,7,15.5136
2025-08-18 23:00,DSV_8,8,8.0762
2025-08-18 23:00,DSV_9,9,15.0462
2025-08-18 23:00,DSS_7,7,10.6542
2025-08-18 23:00,DSS_8,8,2.3238
2025-08-18 23:00,DSS_9,9,6.9082
2025-08-18 23:00,CKN_7,7,1.2669
2025-08-18 23:00,CKN_8,8,3.3775
2025-08-18 23:00,CKN_9,9,0.5707
2025-08-18 23:00,GNP_7,7,3.4489
2025-08-18 23:00,GNP_8,8,5.5644
2025-08-18 23:00,GNP_9,9,3.5807
2025-08-18 23:00,KWS_3_4,134,0.5849
2025-08-18 23:00,KWS_3_3,133,0.2236
2025-08-18 23:00,KWS_3_2,132,4.6031
2025-08-18 23:00,KWS_3_1,131,15.3855
2025-08-18 23:00,KWS_2_4,124,5.6815
2025-08-18 23:00,KWS_2_3,123,6.8944
2025-08-18 23:00,KWS_2_2,122,7.2297
2025-08-18 23:00,KWS_2_1,121,6.4944
2025-08-18 23:00,KWS_1_4,114,11.6821
2025-08-18 23:00,KWS_1_3,113,3.5397
2025-08-18 23:00,KWS_1_2,112,2.6728
2025-08-18 23:00,KWS_1_1,111,0.8525
2025-08-18 23:00,NKT_1,1,0.198
2025-08-18 23:00,NKT_2,2,0.1084
2025-08-18 23:00,NKT_3,3,0.0049
2025-08-18 23:00,GNB_1,1,1.7937
2025-08-18 23:00,GNB_2,2,1.6328
2025-08-18 23:00,GNB_3,3,2.1944
2025-08-18 23:00,GNB_7,7,1.1972
2025-08-18 23:00,GNB_8,8,1.6335
2025-08-18 23:00,GNB_9,9,2.3051
2025-08-18 23:00,MRP_3,3,3.1394
2025-08-18 23:00,MRP_2,2,1.6556
2025-08-18 23:00,MRP_1,1,4.2098
2025-08-18 23:00,DSC_9,9,1.9623
2025-08-18 23:00,DSC_8,8,0.8146
2025-08-18 23:00,DSC_7,7,3.9893
2025-08-18 23:00,DSC_3,3,2.7651
2025-08-18 23:00,DSC_2,2,1.0993
2025-08-18 23:00,DSC_1,1,3.9747
2025-08-19 00:00,CKN_3,3,4.1947
2025-08-19 00:00,CKN_2,2,2.1969
2025-08-19 00:00,CKN_1,1,0.3927
2025-08-19 00:00,GNP_3,3,1.5369
2025-08-19 00:00,GNP_2,2,1.879
2025-08-19 00:00,GNP_1,1,0.1529
2025-08-19 00:00,MGW_3,3,1.0273
2025-08-19 00:00,MGW_2,2,0.5211
2025-08-19 00:00,MGW_1,1,2.4894
2025-08-19 00:00,DSV_3,3,3.123
2025-08-19 00:00,DSV_2,2,1.8801
2025-08-19 00:00,DSV_1,1,6.7555
2025-08-19 00:00,DSS_3,3,2.1611
2025-08-19 00:00,DSS_2,2,1.6636
2025-08-19 00:00,DSS_1,1,0.8119
2025-08-19 00:00,KWS_7,7,2.1571
2025-08-19 00:00,KWS_8,8,8.6002
2025-08-19 00:00,KWS_9,9,2.8486
2025-08-19 00:00,DSV_7,7,8.7883
2025-08-19 00:00,DSV_8,8,3.7238
2025-08-19 00:00,DSV_9,9,7.8868
2025-08-19 00:00,DSS_7,7,2.9239
2025-08-19 00:00,DSS_8,8,1.6405
2025-08-19 00:00,DSS_9,9,6.0354
2025-08-19 00:00,CKN_7,7,0.3945
2025-08-19 00:00,CKN_8,8,2.0543
2025-08-19 00:00,CKN_9,9,0.4282
2025-08-19 00:00,GNP_7,7,1.6496
2025-08-19 00:00,GNP_8,8,2.3499
2025-08-19 00:00,GNP_9,9,1.4513
2025-08-19 00:00,KWS_3_4,134,0.3404
2025-08-19 00:00,KWS_3_3,133,0.0848
2025-08-19 00:00,KWS_3_2,132,1.6809
2025-08-19 00:00,KWS_3_1,131,7.6943
2025-08-19 00:00,KWS_2_4,124,2.7648
2025-08-19 00:00,KWS_2_3,123,4.051
2025-08-19 00:00,KWS_2_2,122,3.1693
2025-08-19 00:00,KWS_2_1,121,3.0263
2025-08-19 00:00,KWS_1_4,114,3.9984
2025-08-19 00:00,KWS_1_3,113,2.8424
2025-08-19 00:00,KWS_1_2,112,1.0481
2025-08-19 00:00,KWS_1_1,111,0.3631
2025-08-19 00:00,NKT_1,1,0.18
2025-08-19 00:00,NKT_2,2,0.0431
2025-08-19 00:00,NKT_3,3,0.003
2025-08-19 00:00,GNB_1,1,0.6284
2025-08-19 00:00,GNB_2,2,2.1047
2025-08-19 00:00,GNB_3,3,1.9892
2025-08-19 00:00,GNB_7,7,0.6496
2025-08-19 00:00,GNB_8,8,0.884
2025-08-19 00:00,GNB_9,9,2.6702
2025-08-19 00:00,MRP_3,3,4.4387
2025-08-19 00:00,MRP_2,2,4.5196
2025-08-19 00:00,MRP_1,1,5.7257
2025-08-19 00:00,DSC_9,9,1.6063
2025-08-19 00:00,DSC_8,8,1.3438
2025-08-19 00:00,DSC_7,7,2.5047
2025-08-19 00:00,DSC_3,3,1.1807
2025-08-19 00:00,DSC_2,2,0.6768
2025-08-19 00:00,DSC_1,1,1.6284
2025-08-19 01:00,CKN_3,3,2.2058
2025-08-19 01:00,CKN_2,2,0.8547
2025-08-19 01:00,CKN_1,1,0.0417
2025-08-19 01:00,GNP_3,3,1.3055
2025-08-19 01:00,GNP_2,2,1.413
2025-08-19 01:00,GNP_1,1,0.1588
2025-08-19 01:00,MGW_3,3,0.2197
2025-08-19 01:00,MGW_2,2,0.7105
2025-08-19 01:00,MGW_1,1,1.4721
2025-08-19 01:00,DSV_3,3,2.592
2025-08-19 01:00,DSV_2,2,0.733
2025-08-19 01:00,DSV_1,1,5.9284
2025-08-19 01:00,DSS_3,3,1.9976
2025-08-19 01:00,DSS_2,2,1.5184
2025-08-19 01:00,DSS_1,1,1.019
2025-08-19 01:00,KWS_7,7,0.3687
2025-08-19 01:00,KWS_8,8,3.3891
2025-08-19 01:00,KWS_9,9,2.6888
2025-08-19 01:00,DSV_7,7,5.5789
2025-08-19 01:00,DSV_8,8,4.6029
2025-08-19 01:00,DSV_9,9,4.6131
2025-08-19 01:00,DSS_7,7,1.27
2025-08-19 01:00,DSS_8,8,0.9214
2025-08-19 01:00,DSS_9,9,1.3527
2025-08-19 01:00,CKN_7,7,0.4014
2025-08-19 01:00,CKN_8,8,1.4579
2025-08-19 01:00,CKN_9,9,0.3926
2025-08-19 01:00,GNP_7,7,1.0942
2025-08-19 01:00,GNP_8,8,1.7919
2025-08-19 01:00,GNP_9,9,0.6289
2025-08-19 01:00,KWS_3_4,134,0.0588
2025-08-19 01:00,KWS_3_3,133,0.0627
2025-08-19 01:00,KWS_3_2,132,1.0093
2025-08-19 01:00,KWS_3_1,131,1.7113
2025-08-19 01:00,KWS_2_4,124,1.9108
2025-08-19 01:00,KWS_2_3,123,0.7131
2025-08-19 01:00,KWS_2_2,122,1.8743
2025-08-19 01:00,KWS_2_1,121,1.2479
2025-08-19 01:00,KWS_1_4,114,1.3162
2025-08-19 01:00,KWS_1_3,113,0.7699
2025-08-19 01:00,KWS_1_2,112,0.7366
2025-08-19 01:00,KWS_1_1,111,0.2773
2025-08-19 01:00,NKT_1,1,0.1417
2025-08-19 01:00,NKT_2,2,0.4031
2025-08-19 01:00,NKT_3,3,0.0194
2025-08-19 01:00,GNB_1,1,0.8226
2025-08-19 01:00,GNB_2,2,0.7013
2025-08-19 01:00,GNB_3,3,0.697
2025-08-19 01:00,GNB_7,7,1.0388
2025-08-19 01:00,GNB_8,8,0.6431
2025-08-19 01:00,GNB_9,9,1.6083
2025-08-19 01:00,MRP_3,3,5.1471
2025-08-19 01:00,MRP_2,2,2.1372
2025-08-19 01:00,MRP_1,1,2.4347
2025-08-19 01:00,DSC_9,9,0.123
2025-08-19 01:00,DSC_8,8,0.2198
2025-08-19 01:00,DSC_7,7,1.2512
2025-08-19 01:00,DSC_3,3,0.8924
2025-08-19 01:00,DSC_2,2,0.0933
2025-08-19 01:00,DSC_1,1,0.8026
2025-08-19 02:00,CKN_3,3,1.8195
2025-08-19 02:00,CKN_2,2,0.597
2025-08-19 02:00,CKN_1,1,0.0748
2025-08-19 02:00,GNP_3,3,1.1477
2025-08-19 02:00,GNP_2,2,0.5928
2025-08-19 02:00,GNP_1,1,0.2996
2025-08-19 02:00,MGW_3,3,0.3845
2025-08-19 02:00,MGW_2,2,0.5899
2025-08-19 02:00,MGW_1,1,0.8279
2025-08-19 02:00,DSV_3,3,2.193
2025-08-19 02:00,DSV_2,2,0.3112
2025-08-19 02:00,DSV_1,1,3.3939
2025-08-19 02:00,DSS_3,3,0.483
2025-08-19 02:00,DSS_2,2,1.5598
2025-08-19 02:00,DSS_1,1,0.8841
2025-08-19 02:00,KWS_7,7,1.0368
2025-08-19 02:00,KWS_8,8,2.9911
2025-08-19 02:00,KWS_9,9,1.068
2025-08-19 02:00,DSV_7,7,4.1293
2025-08-19 02:00,DSV_8,8,2.9437
2025-08-19 02:00,DSV_9,9,2.9061
2025-08-19 02:00,DSS_7,7,1.1238
2025-08-19 02:00,DSS_8,8,0.9135
2025-08-19 02:00,DSS_9,9,1.194
2025-08-19 02:00,CKN_7,7,0.1471
2025-08-19 02:00,CKN_8,8,1.8117
2025-08-19 02:00,CKN_9,9,0.4051
2025-08-19 02:00,GNP_7,7,0.537
2025-08-19 02:00,GNP_8,8,1.6813
2025-08-19 02:00,GNP_9,9,0.532
2025-08-19 02:00,KWS_3_4,134,0.0537
2025-08-19 02:00,KWS_3_3,133,0.0387
2025-08-19 02:00,KWS_3_2,132,1.8026
2025-08-19 02:00,KWS_3_1,131,1.5066
2025-08-19 02:00,KWS_2_4,124,1.282
2025-08-19 02:00,KWS_2_3,123,0.9147
2025-08-19 02:00,KWS_2_2,122,0.8567
2025-08-19 02:00,KWS_2_1,121,0.9189
2025-08-19 02:00,KWS_1_4,114,1.632
2025-08-19 02:00,KWS_1_3,113,0.2176
2025-08-19 02:00,KWS_1_2,112,1.0829
2025-08-19 02:00,KWS_1_1,111,0.3304
2025-08-19 02:00,NKT_1,1,0.087
2025-08-19 02:00,NKT_2,2,0.3128
2025-08-19 02:00,NKT_3,3,0.0049
2025-08-19 02:00,GNB_1,1,0.6376
2025-08-19 02:00,GNB_2,2,1.5749
2025-08-19 02:00,GNB_3,3,0.8764
2025-08-19 02:00,GNB_7,7,0.8874
2025-08-19 02:00,GNB_8,8,0.464
2025-08-19 02:00,GNB_9,9,1.3226
2025-08-19 02:00,MRP_3,3,2.3864
2025-08-19 02:00,MRP_2,2,1.976
2025-08-19 02:00,MRP_1,1,3.8064
2025-08-19 02:00,DSC_9,9,0.2106
2025-08-19 02:00,DSC_8,8,0.0275
2025-08-19 02:00,DSC_7,7,0.4374
2025-08-19 02:00,DSC_3,3,0.2455
2025-08-19 02:00,DSC_2,2,0.0739
2025-08-19 02:00,DSC_1,1,0.7249
2025-08-19 03:00,CKN_3,3,1.8897
2025-08-19 03:00,CKN_2,2,0.5986
2025-08-19 03:00,CKN_1,1,0.1577
2025-08-19 03:00,GNP_3,3,1.5242
2025-08-19 03:00,GNP_2,2,0.8532
2025-08-19 03:00,GNP_1,1,0.0257
2025-08-19 03:00,MGW_3,3,0.1925
2025-08-19 03:00,MGW_2,2,0.7146
2025-08-19 03:00,MGW_1,1,0.556
2025-08-19 03:00,DSV_3,3,0.9222
2025-08-19 03:00,DSV_2,2,0.578
2025-08-19 03:00,DSV_1,1,3.6659
2025-08-19 03:00,DSS_3,3,0.5776
2025-08-19 03:00,DSS_2,2,0.5949
2025-08-19 03:00,DSS_1,1,0.8654
2025-08-19 03:00,KWS_7,7,0.3047
2025-08-19 03:00,KWS_8,8,2.2053
2025-08-19 03:00,KWS_9,9,1.075
2025-08-19 03:00,DSV_7,7,5.4066
2025-08-19 03:00,DSV_8,8,3.418
2025-08-19 03:00,DSV_9,9,2.1265
2025-08-19 03:00,DSS_7,7,2.1523
2025-08-19 03:00,DSS_8,8,1.6963
2025-08-19 03:00,DSS_9,9,0.7243
2025-08-19 03:00,CKN_7,7,0.1749
2025-08-19 03:00,CKN_8,8,1.2655
2025-08-19 03:00,CKN_9,9,0.3598
2025-08-19 03:00,GNP_7,7,0.4182
2025-08-19 03:00,GNP_8,8,1.5642
2025-08-19 03:00,GNP_9,9,1.8204
2025-08-19 03:00,KWS_3_4,134,0.0223
2025-08-19 03:00,KWS_3_3,133,0.013
2025-08-19 03:00,KWS_3_2,132,1.5305
2025-08-19 03:00,KWS_3_1,131,3.1872
2025-08-19 03:00,KWS_2_4,124,1.7452
2025-08-19 03:00,KWS_2_3,123,1.3921
2025-08-19 03:00,KWS_2_2,122,0.7273
2025-08-19 03:00,KWS_2_1,121,1.4622
2025-08-19 03:00,KWS_1_4,114,1.9766
2025-08-19 03:00,KWS_1_3,113,0.2098
2025-08-19 03:00,KWS_1_2,112,1.1631
2025-08-19 03:00,KWS_1_1,111,0.1895
2025-08-19 03:00,NKT_1,1,0.0387
2025-08-19 03:00,NKT_2,2,0.3319
2025-08-19 03:00,NKT_3,3,0.0012
2025-08-19 03:00,GNB_1,1,0.0641
2025-08-19 03:00,GNB_2,2,1.1504
2025-08-19 03:00,GNB_3,3,1.2658
2025-08-19 03:00,GNB_7,7,0.493
2025-08-19 03:00,GNB_8,8,0.8332
2025-08-19 03:00,GNB_9,9,0.6663
2025-08-19 03:00,MRP_3,3,1.1155
2025-08-19 03:00,MRP_2,2,1.2386
2025-08-19 03:00,MRP_1,1,5.7952
2025-08-19 03:00,DSC_9,9,0.1536
2025-08-19 03:00,DSC_8,8,1.2546
2025-08-19 03:00,DSC_7,7,0.463
2025-08-19 03:00,DSC_3,3,0.3932
2025-08-19 03:00,DSC_2,2,0.0454
2025-08-19 03:00,DSC_1,1,1.2345
2025-08-19 04:00,CKN_3,3,2.0147
2025-08-19 04:00,CKN_2,2,1.8231
2025-08-19 04:00,CKN_1,1,0.248
2025-08-19 04:00,GNP_3,3,1.3726
2025-08-19 04:00,GNP_2,2,0.7266
2025-08-19 04:00,GNP_1,1,0.0044
2025-08-19 04:00,MGW_3,3,0.0933
2025-08-19 04:00,MGW_2,2,0.2515
2025-08-19 04:00,MGW_1,1,0.7402
2025-08-19 04:00,DSV_3,3,1.4174
2025-08-19 04:00,DSV_2,2,0.8833
2025-08-19 04:00,DSV_1,1,2.2053
2025-08-19 04:00,DSS_3,3,0.811
2025-08-19 04:00,DSS_2,2,0.8386
2025-08-19 04:00,DSS_1,1,1.4336
2025-08-19 04:00,KWS_7,7,0.5682
2025-08-19 04:00,KWS_8,8,4.173
2025-08-19 04:00,KWS_9,9,1.1472
2025-08-19 04:00,DSV_7,7,4.4162
2025-08-19 04:00,DSV_8,8,5.6246
2025-08-19 04:00,DSV_9,9,3.9135
2025-08-19 04:00,DSS_7,7,1.5157
2025-08-19 04:00,DSS_8,8,1.675
2025-08-19 04:00,DSS_9,9,0.5008
2025-08-19 04:00,CKN_7,7,0.6413
2025-08-19 04:00,CKN_8,8,2.2504
2025-08-19 04:00,CKN_9,9,0.6987
2025-08-19 04:00,GNP_7,7,1.4875
2025-08-19 04:00,GNP_8,8,0.7981
2025-08-19 04:00,GNP_9,9,4.1753
2025-08-19 04:00,KWS_3_4,134,0.0247
2025-08-19 04:00,KWS_3_3,133,0.0915
2025-08-19 04:00,KWS_3_2,132,0.8518
2025-08-19 04:00,KWS_3_1,131,2.1911
2025-08-19 04:00,KWS_2_4,124,2.251
